barrels08,comb08,VClass,year,youSaveSpend
11.58136364,33,Compact Cars,1992,750
15.69571429,21,Compact Cars,1992,-2250
15.69571429,21,Compact Cars,1992,-2250
18.31166667,18,Midsize Cars,1992,-6750
18.31166667,18,Midsize Cars,1992,-6750
17.34789474,19,Midsize Cars,1992,-6000
19.38882353,17,Midsize Cars,1992,-7500
20.600625,16,Midsize Cars,1992,-5500
25.35461538,13,Midsize Cars,1992,-8500
17.34789474,19,Midsize Cars,1992,-3250
16.4805,20,Midsize Cars,1992,-2750
17.34789474,19,Midsize Cars,1992,-3250
18.31166667,18,Midsize Cars,1992,-6750
15.69571429,21,Midsize Cars,1992,-2250
16.4805,20,Midsize Cars,1992,-2750
18.31166667,18,Midsize Cars,1992,-4000
17.34789474,19,Midsize Cars,1992,-3250
20.600625,16,Midsize Cars,1992,-8500
17.34789474,19,Midsize Cars,1992,-6000
14.98227273,22,Midsize Cars,1992,-1750
17.34789474,19,Midsize Cars,1992,-3250
17.34789474,19,Midsize Cars,1992,-6000
15.69571429,21,Midsize Cars,1992,-4500
16.4805,20,Midsize Cars,1992,-2750
17.34789474,19,Midsize Cars,1992,-6000
16.4805,20,Midsize Cars,1992,-2750
19.38882353,17,Midsize Cars,1992,-7500
18.31166667,18,Midsize Cars,1992,-4000
16.4805,20,Midsize Cars,1992,-2750
29.96454545,11,Midsize Cars,1992,-16000
29.96454545,11,Midsize Cars,1992,-16000
21.974,15,Midsize Cars,1992,-9500
16.4805,20,Midsize Cars,1992,-2750
18.31166667,18,Midsize Cars,1992,-4000
17.34789474,19,Midsize Cars,1992,-3250
14.98227273,22,Midsize Cars,1992,-1750
15.69571429,21,Midsize Cars,1992,-4500
17.34789474,19,Midsize Cars,1992,-6000
17.34789474,19,Midsize Cars,1992,-3250
16.4805,20,Midsize Cars,1992,-2750
18.31166667,18,Midsize Cars,1992,-4000
14.98227273,22,Midsize Cars,1992,-1750
16.4805,20,Midsize Cars,1992,-2750
16.4805,20,Midsize Cars,1992,-2750
18.31166667,18,Midsize Cars,1992,-4000
29.96454545,11,Midsize Cars,1992,-16000
29.96454545,11,Midsize Cars,1992,-16000
15.69571429,21,Midsize Cars,1992,-2250
14.98227273,22,Midsize Cars,1992,-1750
17.34789474,19,Midsize Cars,1992,-3250
14.98227273,22,Midsize Cars,1992,-1750
18.31166667,18,Midsize Cars,1992,-4000
17.34789474,19,Midsize Cars,1992,-3250
18.31166667,18,Large Cars,1992,-6750
18.31166667,18,Large Cars,1992,-4000
18.31166667,18,Large Cars,1992,-4000
18.31166667,18,Large Cars,1992,-6750
18.31166667,18,Large Cars,1992,-4000
17.34789474,19,Large Cars,1992,-3250
17.34789474,19,Large Cars,1992,-3250
16.4805,20,Large Cars,1992,-2750
18.31166667,18,Large Cars,1992,-4000
17.34789474,19,Large Cars,1992,-3250
18.31166667,18,Large Cars,1992,-4000
21.974,15,Large Cars,1992,-9500
25.35461538,13,Large Cars,1992,-12250
18.31166667,18,Large Cars,1992,-6750
19.38882353,17,Large Cars,1992,-7500
18.31166667,18,Large Cars,1992,-4000
17.34789474,19,Large Cars,1992,-3250
13.73375,24,Small Station Wagons,1992,-1000
15.69571429,21,Small Station Wagons,1992,-2250
11.36586207,29,Small Station Wagons,1992,500
14.98227273,22,Small Station Wagons,1992,-1750
11.36586207,29,Small Station Wagons,1992,500
14.33086957,23,Small Station Wagons,1992,-1250
18.31166667,18,Small Station Wagons,1992,-6750
14.98227273,22,Small Station Wagons,1992,-1750
14.33086957,23,Small Station Wagons,1992,-1250
13.73375,24,Small Station Wagons,1992,-1000
15.69571429,21,Midsize-Large Station Wagons,1992,-2250
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
16.4805,20,Midsize-Large Station Wagons,1992,-2750
15.69571429,21,Midsize-Large Station Wagons,1992,-2250
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
20.600625,16,Midsize-Large Station Wagons,1992,-8500
16.4805,20,Midsize-Large Station Wagons,1992,-2750
15.69571429,21,Midsize-Large Station Wagons,1992,-2250
14.98227273,22,Midsize-Large Station Wagons,1992,-1750
14.33086957,23,Midsize-Large Station Wagons,1992,-1250
15.69571429,21,Midsize-Large Station Wagons,1992,-2250
16.4805,20,Midsize-Large Station Wagons,1992,-2750
15.69571429,21,Midsize-Large Station Wagons,1992,-2250
14.33086957,23,Midsize-Large Station Wagons,1992,-1250
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
15.69571429,21,Midsize-Large Station Wagons,1992,-2250
15.69571429,21,Midsize-Large Station Wagons,1992,-2250
14.98227273,22,Midsize-Large Station Wagons,1992,-1750
14.98227273,22,Midsize-Large Station Wagons,1992,-1750
16.4805,20,Midsize-Large Station Wagons,1992,-2750
17.34789474,19,Midsize-Large Station Wagons,1992,-3250
18.31166667,18,Midsize-Large Station Wagons,1992,-4000
18.31166667,18,Midsize-Large Station Wagons,1992,-4000
18.31166667,18,Midsize-Large Station Wagons,1992,-4000
14.98227273,22,Small Pickup Trucks,1992,-1750
18.31166667,18,Small Pickup Trucks,1992,-4000
19.38882353,17,Small Pickup Trucks,1992,-4750
14.98227273,22,Small Pickup Trucks,1992,-1750
17.34789474,19,Small Pickup Trucks,1992,-3250
17.34789474,19,Small Pickup Trucks,1992,-3250
14.98227273,22,Small Pickup Trucks,1992,-1750
16.4805,20,Small Pickup Trucks,1992,-2750
19.38882353,17,Small Pickup Trucks,1992,-4750
16.4805,20,Small Pickup Trucks,1992,-2750
17.34789474,19,Small Pickup Trucks,1992,-3250
19.38882353,17,Small Pickup Trucks,1992,-4750
16.4805,20,Small Pickup Trucks,1992,-2750
17.34789474,19,Small Pickup Trucks,1992,-3250
16.4805,20,Small Pickup Trucks,1992,-2750
18.31166667,18,Small Pickup Trucks,1992,-4000
18.31166667,18,Small Pickup Trucks,1992,-4000
19.38882353,17,Standard Pickup Trucks,1992,-4750
18.31166667,18,Standard Pickup Trucks,1992,-4000
21.974,15,Standard Pickup Trucks,1992,-6250
23.54357143,14,Standard Pickup Trucks,1992,-7500
21.974,15,Standard Pickup Trucks,1992,-6250
19.10925,20,Standard Pickup Trucks,1992,-4000
19.38882353,17,Standard Pickup Trucks,1992,-4750
23.54357143,14,Standard Pickup Trucks,1992,-7500
23.54357143,14,Standard Pickup Trucks,1992,-7500
23.54357143,14,Standard Pickup Trucks,1992,-7500
20.115,19,Standard Pickup Trucks,1992,-4500
15.69571429,21,Standard Pickup Trucks,1992,-2250
20.600625,16,Standard Pickup Trucks,1992,-5500
21.974,15,Standard Pickup Trucks,1992,-6250
21.974,15,Standard Pickup Trucks,1992,-6250
25.35461538,13,Standard Pickup Trucks,1992,-8500
23.54357143,14,Standard Pickup Trucks,1992,-7500
25.35461538,13,Standard Pickup Trucks,1992,-8500
29.96454545,11,Standard Pickup Trucks,1992,-11500
16.4805,20,Standard Pickup Trucks,1992,-2750
20.600625,16,Standard Pickup Trucks,1992,-5500
18.31166667,18,Standard Pickup Trucks,1992,-4000
21.974,15,Standard Pickup Trucks,1992,-6250
23.54357143,14,Standard Pickup Trucks,1992,-7500
23.54357143,14,Standard Pickup Trucks,1992,-7500
27.4675,12,Standard Pickup Trucks,1992,-10000
21.974,15,Standard Pickup Trucks,1992,-6250
23.54357143,14,Standard Pickup Trucks,1992,-7500
27.4675,12,Standard Pickup Trucks,1992,-10000
18.31166667,18,Standard Pickup Trucks,1992,-4000
21.974,15,Standard Pickup Trucks,1992,-6250
21.974,15,Standard Pickup Trucks,1992,-6250
23.54357143,14,Standard Pickup Trucks,1992,-7500
21.2325,18,Standard Pickup Trucks,1992,-5250
20.600625,16,Standard Pickup Trucks,1992,-5500
20.600625,16,Standard Pickup Trucks,1992,-5500
21.974,15,Standard Pickup Trucks,1992,-6250
25.35461538,13,Standard Pickup Trucks,1992,-8500
21.2325,18,Standard Pickup Trucks,1992,-5250
20.600625,16,Standard Pickup Trucks,1992,-5500
16.4805,20,Standard Pickup Trucks,1992,-2750
17.34789474,19,Standard Pickup Trucks,1992,-3250
16.4805,20,Standard Pickup Trucks,1992,-2750
18.31166667,18,Standard Pickup Trucks,1992,-4000
18.31166667,18,Standard Pickup Trucks,1992,-4000
21.974,15,Standard Pickup Trucks,1992,-6250
21.974,15,Standard Pickup Trucks,1992,-6250
23.54357143,14,Standard Pickup Trucks,1992,-7500
25.35461538,13,Standard Pickup Trucks,1992,-8500
25.35461538,13,Standard Pickup Trucks,1992,-8500
21.2325,18,Standard Pickup Trucks,1992,-5250
21.974,15,Standard Pickup Trucks,1992,-6250
25.35461538,13,Standard Pickup Trucks,1992,-8500
27.4675,12,Standard Pickup Trucks,1992,-10000
22.48147059,17,Standard Pickup Trucks,1992,-6000
20.600625,16,Standard Pickup Trucks,1992,-8500
20.600625,16,Standard Pickup Trucks,1992,-5500
18.31166667,18,Standard Pickup Trucks,1992,-4000
21.974,15,Standard Pickup Trucks,1992,-6250
21.974,15,Standard Pickup Trucks,1992,-6250
19.38882353,17,Standard Pickup Trucks,1992,-4750
19.38882353,17,Standard Pickup Trucks,1992,-4750
25.35461538,13,Standard Pickup Trucks,1992,-8500
25.35461538,13,Standard Pickup Trucks,1992,-8500
29.96454545,11,Standard Pickup Trucks,1992,-11500
29.96454545,11,Standard Pickup Trucks,1992,-11500
27.4675,12,Standard Pickup Trucks,1992,-10000
29.96454545,11,Standard Pickup Trucks,1992,-11500
17.34789474,19,Standard Pickup Trucks,1992,-3250
21.974,15,Standard Pickup Trucks,1992,-6250
23.54357143,14,Standard Pickup Trucks,1992,-7500
23.54357143,14,Standard Pickup Trucks,1992,-7500
25.35461538,13,Standard Pickup Trucks,1992,-8500
27.4675,12,Standard Pickup Trucks,1992,-10000
21.974,15,Standard Pickup Trucks,1992,-6250
23.54357143,14,Standard Pickup Trucks,1992,-7500
25.35461538,13,Standard Pickup Trucks,1992,-8500
27.4675,12,Standard Pickup Trucks,1992,-10000
22.48147059,17,Standard Pickup Trucks,1992,-6000
21.974,15,Standard Pickup Trucks,1992,-6250
21.974,15,Standard Pickup Trucks,1992,-6250
25.35461538,13,Standard Pickup Trucks,1992,-8500
25.35461538,13,Standard Pickup Trucks,1992,-8500
21.2325,18,Standard Pickup Trucks,1992,-5250
20.600625,16,Standard Pickup Trucks,1992,-5500
20.600625,16,Standard Pickup Trucks,1992,-5500
19.38882353,17,Standard Pickup Trucks,1992,-4750
19.38882353,17,Standard Pickup Trucks,1992,-4750
19.38882353,17,Standard Pickup Trucks,1992,-4750
18.31166667,18,Standard Pickup Trucks,1992,-4000
21.974,15,Standard Pickup Trucks,1992,-6250
20.600625,16,Vans,1992,-8500
19.38882353,17,Vans,1992,-4750
20.600625,16,Vans,1992,-5500
23.54357143,14,Vans,1992,-7500
20.600625,16,Vans,1992,-5500
23.54357143,14,Vans,1992,-7500
27.4675,12,Vans,1992,-10000
29.96454545,11,Vans,1992,-11500
25.35461538,13,Vans,1992,-8500
18.31166667,18,Vans,1992,-4000
16.4805,20,Vans,1992,-2750
20.600625,16,Vans,1992,-5500
21.974,15,Vans,1992,-6250
27.4675,12,Vans,1992,-10000
23.54357143,14,Vans,1992,-7500
23.54357143,14,Vans,1992,-7500
21.2325,18,Vans,1992,-5250
23.54357143,14,Vans,1992,-7500
20.600625,16,Vans,1992,-5500
19.38882353,17,Vans,1992,-4750
21.974,15,Vans,1992,-6250
20.600625,16,Vans,1992,-5500
21.974,15,Vans,1992,-6250
25.35461538,13,Vans,1992,-8500
25.35461538,13,Vans,1992,-8500
29.96454545,11,Vans,1992,-11500
29.96454545,11,Vans,1992,-11500
32.961,10,Vans,1992,-13500
18.31166667,18,Vans,1992,-4000
21.974,15,Vans,1992,-6250
23.54357143,14,Vans,1992,-7500
27.4675,12,Vans,1992,-10000
25.35461538,13,Vans,1992,-8500
23.8865625,16,Vans,1992,-7000
21.974,15,Vans,1992,-6250
20.600625,16,Vans,1992,-5500
18.31166667,18,Vans,1992,-4000
19.38882353,17,Vans,1992,-4750
19.38882353,17,Special Purpose Vehicles,1992,-4750
19.38882353,17,Special Purpose Vehicles,1992,-4750
19.38882353,17,Special Purpose Vehicles,1992,-4750
16.4805,20,Special Purpose Vehicles,1992,-2750
20.600625,16,Special Purpose Vehicles,1992,-5500
18.31166667,18,Special Purpose Vehicles,1992,-4000
16.4805,20,Special Purpose Vehicles,1992,-2750
18.31166667,18,Special Purpose Vehicles,1992,-4000
16.4805,20,Special Purpose Vehicles,1992,-2750
17.34789474,19,Special Purpose Vehicles,1992,-3250
25.35461538,13,Special Purpose Vehicles,1992,-8500
17.34789474,19,Special Purpose Vehicles,1992,-3250
20.600625,16,Special Purpose Vehicles,1992,-5500
15.69571429,21,Special Purpose Vehicles,1992,-2250
25.35461538,13,Special Purpose Vehicles,1992,-8500
19.38882353,17,Special Purpose Vehicles,1992,-4750
18.31166667,18,Special Purpose Vehicles,1992,-4000
20.600625,16,Special Purpose Vehicles,1992,-5500
19.38882353,17,Special Purpose Vehicles,1992,-4750
21.974,15,Special Purpose Vehicles,1992,-6250
19.38882353,17,Special Purpose Vehicles,1992,-4750
19.38882353,17,Special Purpose Vehicles,1992,-4750
16.4805,20,Special Purpose Vehicles,1992,-2750
17.34789474,19,Special Purpose Vehicles,1992,-3250
18.31166667,18,Special Purpose Vehicles,1992,-4000
14.98227273,22,Special Purpose Vehicles,1992,-1750
18.31166667,18,Special Purpose Vehicles,1992,-4000
18.31166667,18,Special Purpose Vehicles,1992,-4000
25.35461538,13,Special Purpose Vehicles,1992,-8500
27.4675,12,Special Purpose Vehicles,1992,-10000
20.600625,16,Special Purpose Vehicles,1992,-5500
16.4805,20,Special Purpose Vehicles,1992,-2750
21.974,15,Special Purpose Vehicles,1992,-6250
21.974,15,Special Purpose Vehicles,1992,-6250
20.600625,16,Special Purpose Vehicles,1992,-5500
27.4675,12,Special Purpose Vehicles,1992,-10000
29.96454545,11,Special Purpose Vehicles,1992,-11500
32.961,10,Special Purpose Vehicles,1992,-13500
21.974,15,Special Purpose Vehicles,1992,-6250
19.38882353,17,Special Purpose Vehicles,1992,-4750
19.38882353,17,Special Purpose Vehicles,1992,-4750
23.54357143,14,Special Purpose Vehicles,1992,-7500
27.4675,12,Special Purpose Vehicles,1992,-10000
19.38882353,17,Special Purpose Vehicles,1992,-4750
14.33086957,23,Special Purpose Vehicles,1992,-1250
14.33086957,23,Special Purpose Vehicles,1992,-1250
20.600625,16,Special Purpose Vehicles,1992,-5500
20.600625,16,Special Purpose Vehicles,1992,-5500
25.35461538,13,Special Purpose Vehicles,1992,-8500
20.600625,16,Special Purpose Vehicles,1992,-5500
21.974,15,Special Purpose Vehicles,1992,-6250
21.974,15,Special Purpose Vehicles,1992,-6250
25.35461538,13,Special Purpose Vehicles,1992,-12250
21.974,15,Special Purpose Vehicles,1992,-6250
21.974,15,Special Purpose Vehicles,1992,-6250
19.38882353,17,Special Purpose Vehicles,1992,-4750
20.600625,16,Special Purpose Vehicles,1992,-5500
14.33086957,23,Special Purpose Vehicles,1992,-1250
14.33086957,23,Special Purpose Vehicles,1992,-1250
15.69571429,21,Special Purpose Vehicles,1992,-2250
14.33086957,23,Special Purpose Vehicles,1992,-1250
15.69571429,21,Special Purpose Vehicles,1992,-2250
14.33086957,23,Special Purpose Vehicles,1992,-1250
20.600625,16,Special Purpose Vehicles,1992,-5500
19.38882353,17,Special Purpose Vehicles,1992,-4750
25.35461538,13,Special Purpose Vehicles,1992,-8500
20.600625,16,Special Purpose Vehicles,1992,-8500
21.974,15,Special Purpose Vehicles,1992,-6250
27.4675,12,Special Purpose Vehicles,1992,-10000
29.96454545,11,Special Purpose Vehicles,1992,-11500
18.31166667,18,Special Purpose Vehicles,1992,-4000
29.96454545,11,Special Purpose Vehicles,1992,-11500
14.98227273,22,Compact Cars,1993,-1750
13.73375,24,Compact Cars,1993,-1000
13.1844,25,Compact Cars,1993,-500
15.69571429,21,Compact Cars,1993,-2250
15.69571429,21,Compact Cars,1993,-2250
14.33086957,23,Compact Cars,1993,-1250
15.69571429,21,Compact Cars,1993,-2250
17.34789474,19,Midsize Cars,1993,-6000
20.600625,16,Midsize Cars,1993,-8500
14.33086957,23,Midsize Cars,1993,-1250
16.4805,20,Midsize Cars,1993,-2750
16.4805,20,Midsize Cars,1993,-2750
18.31166667,18,Midsize Cars,1993,-6750
18.31166667,18,Midsize Cars,1993,-6750
15.69571429,21,Midsize Cars,1993,-2250
16.4805,20,Midsize Cars,1993,-2750
18.31166667,18,Midsize Cars,1993,-4000
16.4805,20,Midsize Cars,1993,-2750
21.974,15,Midsize Cars,1993,-9500
17.34789474,19,Midsize Cars,1993,-6000
15.69571429,21,Midsize Cars,1993,-2250
15.69571429,21,Midsize Cars,1993,-2250
13.1844,25,Midsize Cars,1993,-500
15.69571429,21,Midsize Cars,1993,-2250
17.34789474,19,Midsize Cars,1993,-6000
16.4805,20,Midsize Cars,1993,-2750
19.38882353,17,Midsize Cars,1993,-7500
18.31166667,18,Midsize Cars,1993,-4000
16.4805,20,Midsize Cars,1993,-2750
19.38882353,17,Midsize Cars,1993,-7500
17.34789474,19,Midsize Cars,1993,-3250
15.69571429,21,Midsize Cars,1993,-2250
14.33086957,23,Midsize Cars,1993,-1250
17.34789474,19,Midsize Cars,1993,-6000
17.34789474,19,Midsize Cars,1993,-6000
14.33086957,23,Midsize Cars,1993,-1250
15.69571429,21,Midsize Cars,1993,-2250
16.4805,20,Midsize Cars,1993,-2750
18.31166667,18,Midsize Cars,1993,-4000
15.69571429,21,Midsize Cars,1993,-2250
16.4805,20,Midsize Cars,1993,-2750
16.4805,20,Midsize Cars,1993,-2750
18.31166667,18,Midsize Cars,1993,-4000
29.96454545,11,Midsize Cars,1993,-16000
29.96454545,11,Midsize Cars,1993,-16000
15.69571429,21,Midsize Cars,1993,-2250
17.34789474,19,Midsize Cars,1993,-3250
15.69571429,21,Midsize Cars,1993,-2250
18.31166667,18,Midsize Cars,1993,-4000
15.69571429,21,Midsize Cars,1993,-2250
17.34789474,19,Midsize Cars,1993,-3250
18.31166667,18,Midsize Cars,1993,-4000
18.31166667,18,Large Cars,1993,-6750
19.38882353,17,Large Cars,1993,-4750
19.38882353,17,Large Cars,1993,-4750
19.38882353,17,Large Cars,1993,-4750
17.34789474,19,Large Cars,1993,-3250
17.34789474,19,Large Cars,1993,-3250
17.34789474,19,Large Cars,1993,-3250
17.34789474,19,Large Cars,1993,-3250
17.34789474,19,Large Cars,1993,-3250
17.34789474,19,Large Cars,1993,-3250
20.115,19,Large Cars,1993,-4500
23.54357143,14,Large Cars,1993,-10750
16.4805,20,Large Cars,1993,-2750
18.31166667,18,Large Cars,1993,-6750
29.96454545,11,Large Cars,1993,-16000
18.31166667,18,Large Cars,1993,-4000
16.4805,20,Large Cars,1993,-2750
17.34789474,19,Small Station Wagons,1993,-6000
14.33086957,23,Small Station Wagons,1993,-1250
21.974,15,Small Station Wagons,1993,-9500
11.77178571,28,Small Station Wagons,1993,250
14.98227273,22,Small Station Wagons,1993,-1750
11.77178571,28,Small Station Wagons,1993,250
11.77178571,28,Small Station Wagons,1993,250
14.98227273,22,Small Station Wagons,1993,-1750
15.69571429,21,Small Station Wagons,1993,-2250
18.31166667,18,Small Station Wagons,1993,-6750
13.73375,24,Small Station Wagons,1993,-1000
13.1844,25,Small Station Wagons,1993,-500
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
14.33086957,23,Midsize-Large Station Wagons,1993,-1250
14.33086957,23,Midsize-Large Station Wagons,1993,-1250
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
16.4805,20,Midsize-Large Station Wagons,1993,-2750
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
14.33086957,23,Midsize-Large Station Wagons,1993,-1250
14.33086957,23,Midsize-Large Station Wagons,1993,-1250
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
15.69571429,21,Midsize-Large Station Wagons,1993,-2250
18.31166667,18,Midsize-Large Station Wagons,1993,-4000
16.4805,20,Midsize-Large Station Wagons,1993,-2750
17.34789474,19,Midsize-Large Station Wagons,1993,-3250
16.4805,20,Midsize-Large Station Wagons,1993,-2750
19.38882353,17,Midsize-Large Station Wagons,1993,-4750
19.38882353,17,Midsize-Large Station Wagons,1993,-4750
14.98227273,22,Small Pickup Trucks,1993,-1750
18.31166667,18,Small Pickup Trucks,1993,-4000
14.98227273,22,Small Pickup Trucks,1993,-1750
17.34789474,19,Small Pickup Trucks,1993,-3250
16.4805,20,Small Pickup Trucks,1993,-2750
17.34789474,19,Small Pickup Trucks,1993,-3250
18.31166667,18,Small Pickup Trucks,1993,-6750
